A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	0	#	0	1	0	0.03204310684834553	0.5025125628140703	6	0	9970	6821	0.6666666666666666	0	100	199
1	0	0	#	0	1	1	0.0	0.0	2	0	6826	6826	0.8333333333333334	0	0	99
#	1	#	1	#	1	0	0.0	0.0	2	0	6829	6829	0.5	0	0	397
#	1	#	#	#	0	0	0.23680509886153658	0.7496839443742098	4	0	9992	6832	0.3333333333333333	0	593	791
0	#	#	0	#	1	0	0.23830260319591465	0.7506297229219143	3	0	9999	6833	0.5	0	298	397
0	#	0	0	0	#	0	1.0	1.0	7	0	9995	6843	0.6666666666666666	0	199	199
0	#	0	#	1	#	0	0.23630509040673583	0.7493670886075949	3	0	9990	6846	0.5	0	296	395
1	0	#	0	#	0	0	0.029703281230934367	0.494949494949495	5	0	9982	6848	0.6666666666666666	0	98	198
0	0	0	0	0	0	1	0.0	0.0	1	0	6850	6850	1.0	0	0	50
#	1	0	0	#	1	0	0.03205124044228481	0.5025380710659898	2	0	9990	6850	0.6666666666666666	0	99	197
0	0	0	1	#	1	1	0.0	0.0	1	0	6851	6851	0.8333333333333334	0	0	98
0	#	0	1	1	0	0	0.03125	0.5	4	0	9969	6857	0.8333333333333334	0	49	98
0	0	#	0	1	#	0	0.03125	0.5	4	0	9973	6860	0.6666666666666666	0	98	196
#	1	#	0	0	0	1	0.0	0.0	4	0	6864	6864	0.6666666666666666	0	0	196
#	1	1	0	#	0	1	0.0	0.0	2	0	6884	6884	0.6666666666666666	0	0	193
#	1	#	0	1	#	1	0.000989244959850118	0.25064599483204136	2	0	9994	6887	0.5	0	97	387
#	0	#	1	1	1	0	0.001001860705684957	0.2512820512820513	2	0	9981	6889	0.6666666666666666	0	49	195
1	1	1	#	0	#	1	0.03206801856076874	0.5025906735751295	5	0	9996	6896	0.6666666666666666	0	97	193
0	#	#	#	1	1	0	0.03084833439195825	0.49870801033591733	2	0	9990	6917	0.5	0	193	387
0	#	1	#	1	#	0	0.0009765625	0.25	1	0	9954	6922	0.5	0	96	384
#	1	0	#	0	0	1	0.0010023960592613196	0.2513089005235602	1	0	9976	6954	0.6666666666666666	0	48	191
1	#	#	0	1	1	0	0.0	0.0	2	0	6955	6955	0.6666666666666666	0	0	190
#	1	0	1	#	0	1	0.03125	0.5	3	0	9976	6967	0.6666666666666666	0	95	190
#	#	0	1	0	0	0	0.2373046875	0.75	2	0	9997	7000	0.6666666666666666	0	141	188
#	1	0	#	1	0	1	0.0009251761685302047	0.24731182795698925	1	0	9937	7026	0.6666666666666666	0	46	186
0	#	0	0	1	#	0	1.0	1.0	11	0	9990	7032	0.6666666666666666	0	186	186
#	1	0	0	#	#	1	0.0009765625	0.25	1	0	9953	7056	0.5	0	92	368
1	0	0	1	0	#	1	0.0	0.0	1	0	7062	7062	0.8333333333333334	0	0	92
#	0	0	1	1	1	0	0.03125	0.5	2	0	9981	7084	0.8333333333333334	0	46	92
#	1	0	0	1	#	0	0.24168288462761273	0.7527472527472527	3	0	9990	7092	0.6666666666666666	0	137	182
1	#	1	1	#	0	1	0.0009498820799166535	0.24861878453038674	2	0	9943	7099	0.6666666666666666	0	45	181
#	#	1	1	#	0	0	0.0076627071209196835	0.37746478873239436	2	0	9988	7143	0.5	0	134	355
1	0	1	1	#	0	0	0.03304551584475798	0.5056179775280899	2	0	9977	7154	0.8333333333333334	0	45	89
0	#	0	#	0	0	1	0.0008974251318683287	0.24581005586592178	1	0	9976	7164	0.6666666666666666	0	44	179
#	1	1	0	#	#	0	0.2350785804736886	0.748587570621469	5	0	9999	7167	0.5	0	265	354
0	#	0	#	0	0	0	0.2373046875	0.75	3	0	9997	7183	0.6666666666666666	0	132	176
0	#	0	0	1	0	1	0.0	0.0	1	0	7186	7186	0.8333333333333334	0	0	88
#	1	1	1	1	#	0	0.0009765625	0.25	1	0	9988	7189	0.6666666666666666	0	44	176
#	#	0	0	0	0	0	1.0	1.0	5	0	9995	7233	0.6666666666666666	0	173	173
0	#	0	0	0	#	1	0.0	0.0	1	0	7285	7285	0.6666666666666666	0	0	171
1	#	#	#	#	1	0	0.000954667370376011	0.248868778280543	1	0	9970	7344	0.3333333333333333	0	165	663
0	#	0	0	1	#	1	0.0	0.0	2	0	7345	7345	0.6666666666666666	0	0	167
0	1	0	#	1	1	0	0.03125	0.5	4	0	9990	7352	0.8333333333333334	0	42	84
0	1	1	0	1	#	1	0.0	0.0	1	0	7364	7364	0.8333333333333334	0	0	82
0	#	1	0	1	0	0	0.03125	0.5	2	0	9954	7390	0.8333333333333334	0	41	82
0	#	0	0	#	0	1	0.0	0.0	1	0	7392	7392	0.6666666666666666	0	0	163
1	0	#	1	0	#	1	0.0	0.0	1	0	7424	7424	0.6666666666666666	0	0	160
1	#	#	1	0	0	1	0.0	0.0	1	0	7455	7455	0.6666666666666666	0	0	159
#	0	#	#	0	0	1	0.0009162998181204285	0.2468354430379747	1	0	9957	7472	0.5	0	78	316
#	0	0	#	1	1	0	0.03125	0.5	1	0	9981	7474	0.6666666666666666	0	80	160
#	#	0	1	#	#	1	0.03125	0.5	1	0	9998	7497	0.3333333333333333	0	313	626
0	#	0	#	1	1	0	0.22984287567455908	0.7452229299363057	3	0	9990	7498	0.6666666666666666	0	117	157
#	0	#	#	1	0	0	0.0009765625	0.25	1	0	9969	7499	0.5	0	78	312
1	#	#	1	1	1	0	0.0	0.0	1	0	7503	7503	0.6666666666666666	0	0	156
#	1	#	#	#	#	0	0.0315016090063042	0.5008025682182986	1	0	9999	7508	0.16666666666666666	0	624	1246
1	1	0	1	1	0	1	0.0	0.0	2	0	7530	7530	1.0	0	0	39
1	0	0	1	0	1	1	0.0	0.0	2	0	7539	7539	1.0	0	0	38
0	1	#	0	#	#	1	0.0	0.0	2	0	7550	7550	0.5	0	0	308
0	#	0	1	#	#	0	0.031769091625615795	0.5016501650165016	2	0	9997	7571	0.5	0	152	303
0	0	0	0	1	0	0	1.0	1.0	6	0	9951	7571	1.0	0	38	38
0	1	1	0	0	#	1	0.0	0.0	2	0	7579	7579	0.8333333333333334	0	0	76
#	#	1	0	1	#	0	0.007132760395265189	0.37209302325581395	1	0	9954	7583	0.5	0	112	301
#	#	0	0	1	1	0	0.0322985648172567	0.5033112582781457	2	0	9990	7596	0.6666666666666666	0	76	151
#	0	#	0	0	0	0	0.24262520879670776	0.7533333333333333	5	0	9995	7600	0.6666666666666666	0	113	150
#	0	0	#	0	0	1	0.0	0.0	2	0	7618	7618	0.6666666666666666	0	0	150
#	#	#	1	#	0	1	0.03098739644777246	0.4991568296795953	1	0	9986	7626	0.3333333333333333	0	296	593
1	#	1	1	0	#	1	0.0009765625	0.25	1	0	9996	7638	0.6666666666666666	0	37	148
1	1	0	0	#	0	1	0.0	0.0	1	0	7666	7666	0.8333333333333334	0	0	72
0	0	0	1	1	0	1	0.0	0.0	2	0	7669	7669	1.0	0	0	36
#	0	0	1	0	1	1	0.0	0.0	1	0	7675	7675	0.8333333333333334	0	0	72
0	#	1	0	#	0	0	0.030187174898880603	0.496551724137931	1	0	9978	7679	0.6666666666666666	0	72	145
#	#	1	0	0	0	1	0.0009765625	0.25	1	0	9957	7687	0.6666666666666666	0	36	144
1	0	#	0	0	#	1	0.0	0.0	2	0	7755	7755	0.6666666666666666	0	0	140
0	#	#	#	0	1	0	0.03181406485117637	0.5017921146953405	1	0	9999	7775	0.5	0	140	279
#	1	1	1	#	#	0	0.0009955612006821877	0.25096525096525096	1	0	9988	7928	0.5	0	65	259
#	1	#	1	#	0	0	0.03186272643523469	0.5019455252918288	2	0	9992	7941	0.5	0	129	257
0	1	#	#	0	#	0	0.03125	0.5	2	0	9999	7952	0.5	0	128	256
#	#	0	1	#	1	0	0.0074647526315868105	0.37549407114624506	1	0	9981	7981	0.5	0	95	253
0	1	1	#	0	#	0	0.03381015364324406	0.5079365079365079	1	0	9999	7990	0.6666666666666666	0	64	126
1	#	1	0	#	1	0	0.000938120019968	0.248	1	0	9938	8002	0.6666666666666666	0	31	125
#	0	#	0	#	0	0	0.030612266365826674	0.49794238683127573	2	0	9995	8065	0.5	0	121	243
1	0	#	#	0	0	1	0.0	0.0	1	0	8066	8066	0.6666666666666666	0	0	120
0	#	1	#	#	0	0	0.0009765625	0.25	1	0	9978	8080	0.5	0	60	240
#	1	#	0	0	1	0	0.03125	0.5	1	0	9999	8081	0.6666666666666666	0	60	120
0	1	1	#	#	0	1	0.03125	0.5	2	0	9986	8172	0.6666666666666666	0	57	114
0	#	#	1	#	0	0	0.0009982630410102365	0.2511013215859031	1	0	9997	8177	0.5	0	57	227
#	0	1	#	0	#	0	0.032657434234869644	0.504424778761062	1	0	9982	8182	0.5	0	114	226
#	#	1	0	0	0	0	0.23376289008649898	0.7477477477477478	2	0	9982	8228	0.6666666666666666	0	83	111
0	#	0	0	1	1	1	0.0	0.0	2	0	8244	8244	0.8333333333333334	0	0	56
#	0	1	1	0	1	0	0.03125	0.5	1	0	9961	8248	0.8333333333333334	0	27	54
#	#	0	0	1	#	0	0.09492053724646297	0.6244131455399061	2	0	9990	8288	0.5	0	133	213
1	#	1	#	0	1	0	0.03125	0.5	3	0	9961	8293	0.6666666666666666	0	53	106
1	#	1	0	0	#	1	0.0009309368989650356	0.24761904761904763	1	0	9940	8314	0.6666666666666666	0	26	105
1	0	1	0	#	1	0	0.03125	0.5	2	0	9938	8318	0.8333333333333334	0	26	52
1	1	1	1	0	#	0	0.028304087807184866	0.49019607843137253	2	0	9948	8363	0.8333333333333334	0	25	51
1	1	1	0	1	0	1	0.0	0.0	2	0	8392	8392	1.0	0	0	25
#	#	0	0	#	0	0	0.5054755985279872	0.8724489795918368	5	0	9995	8446	0.5	0	171	196
#	1	1	#	1	1	0	0.0008318042856929388	0.24210526315789474	2	0	9942	8482	0.6666666666666666	0	23	95
0	1	0	0	1	1	1	0.0	0.0	2	0	8485	8485	1.0	0	0	24
#	0	0	1	0	0	1	0.0	0.0	1	0	8531	8531	0.8333333333333334	0	0	46
0	0	0	#	0	0	1	0.0	0.0	1	0	8568	8568	0.8333333333333334	0	0	46
#	#	0	0	0	0	1	0.0	0.0	2	0	8568	8568	0.6666666666666666	0	0	90
#	#	1	1	1	0	0	0.001095522112291197	0.2558139534883721	1	0	9988	8608	0.6666666666666666	0	22	86
0	0	#	0	0	0	0	0.035056707593318304	0.5116279069767442	1	0	9995	8615	0.8333333333333334	0	22	43
0	#	#	1	1	#	0	0.0010642235540975387	0.2543352601156069	1	0	9981	8617	0.5	0	44	173
#	#	0	0	#	1	0	0.09760600620741218	0.627906976744186	3	0	9990	8626	0.5	0	108	172
1	1	#	0	0	0	1	0.0	0.0	2	0	8638	8638	0.8333333333333334	0	0	42
0	0	0	0	#	0	1	0.0	0.0	1	0	8657	8657	0.8333333333333334	0	0	42
#	0	1	1	0	0	0	0.03125	0.5	2	0	9977	8665	0.8333333333333334	0	21	42
#	0	0	1	#	1	1	0.0010368263163919832	0.25301204819277107	1	0	9975	8684	0.6666666666666666	0	21	83
#	#	1	0	0	#	0	0.10075070679090264	0.6319018404907976	1	0	9999	8694	0.5	0	103	163
#	1	0	0	0	#	1	0.0009147751931370566	0.24675324675324675	1	0	9953	8764	0.6666666666666666	0	19	77
0	0	0	0	1	0	1	0.0	0.0	1	0	8828	8828	1.0	0	0	18
0	1	0	#	1	#	0	0.03351357518182842	0.5070422535211268	2	0	9990	8869	0.6666666666666666	0	36	71
1	#	#	0	#	#	0	0.030693964388101038	0.4982078853046595	1	0	9982	8870	0.3333333333333333	0	139	279
0	#	#	0	#	#	0	0.24024887835916706	0.7518518518518519	1	0	9999	8922	0.3333333333333333	0	203	270
1	0	0	0	0	0	1	0.0	0.0	1	0	8931	8931	1.0	0	0	17
0	1	#	#	1	1	0	0.028918989154118183	0.49230769230769234	1	0	9990	8970	0.6666666666666666	0	32	65
#	1	#	0	1	0	1	0.0	0.0	1	0	9009	9009	0.6666666666666666	0	0	61
0	#	1	0	1	#	0	0.026221056655577907	0.4827586206896552	2	0	9954	9085	0.6666666666666666	0	28	58
#	0	#	0	#	#	0	0.03195064477981338	0.5022222222222222	1	0	9995	9097	0.3333333333333333	0	113	225
#	1	0	1	#	1	0	0.0	0.0	1	0	9128	9128	0.6666666666666666	0	0	55
1	#	1	0	#	#	1	0.0328604910254172	0.5050505050505051	1	0	9994	9193	0.5	0	50	99
0	0	0	#	1	0	1	0.0	0.0	1	0	9233	9233	0.8333333333333334	0	0	24
0	#	1	0	0	1	0	0.038660462936795	0.5217391304347826	1	0	9999	9245	0.8333333333333334	0	12	23
0	1	1	#	1	1	0	0.03125	0.5	1	0	9942	9347	0.8333333333333334	0	10	20
0	#	0	0	0	0	1	0.0	0.0	1	0	9348	9348	0.8333333333333334	0	0	21
#	#	#	1	#	1	1	0.23482762478473768	0.7484276729559748	1	0	9998	9369	0.3333333333333333	0	119	159
0	0	0	0	1	1	1	0.0	0.0	1	0	9411	9411	1.0	0	0	9
0	#	1	0	0	#	0	0.03125	0.5	1	0	9999	9431	0.6666666666666666	0	18	36
#	1	1	0	1	1	0	0.023078380428451596	0.47058823529411764	2	0	9942	9436	0.8333333333333334	0	8	17
1	1	0	1	1	1	0	0.0	0.0	1	0	9443	9443	1.0	0	0	9
#	1	0	#	0	#	0	0.03125	0.5	1	0	9983	9500	0.5	0	32	64
1	0	1	#	0	1	1	0.0	0.0	1	0	9510	9510	0.8333333333333334	0	0	15
#	0	0	#	1	#	0	0.0286899592428037	0.4915254237288136	1	0	9981	9531	0.5	0	29	59
0	#	0	#	0	#	1	0.0008878455320894623	0.24528301886792453	1	0	9976	9587	0.5	0	13	53
1	#	0	#	#	1	0	0.0009765625	0.25	1	0	9970	9610	0.5	0	12	48
0	0	0	#	0	#	1	0.0	0.0	1	0	9629	9629	0.6666666666666666	0	0	24
#	0	#	0	1	#	0	0.0006916460905349794	0.23333333333333334	1	0	9973	9772	0.5	0	7	30
#	#	1	1	#	#	0	0.0014145667976503727	0.2692307692307692	1	0	9988	9783	0.3333333333333333	0	14	52
#	0	0	0	1	0	0	0.010240000000000003	0.4	1	0	9951	9849	0.8333333333333334	0	2	5
#	#	#	0	1	0	0	0.05292214940134466	0.5555555555555556	1	0	9987	9928	0.5	0	5	9
0	0	0	1	0	#	1	0.0	0.0	1	0	9973	9973	0.8333333333333334	0	0	1
